dep,day,class10,class1,class2,class3,class4,class5_6,class7_8,class9,pdo,enso,npgo,ssht_dep0,salt_dep0,tempt_dep0
PHR_A_09,736394,1.678182,5.004621,1.669654,0,3.33068,1.665643,1.669205,3.335934,1.55,1.31,0.45831843,0.6655,35.06375,19.429
PHR_A_09,736395,0,16.68207,0,0,3.33068,0,1.669205,1.667967,1.55,1.31,0.45831843,0.67075,35.08375,19.15875
PHR_A_09,736396,0,3.336414,1.669654,0,3.33068,0,1.669205,11.675769,1.55,1.31,0.45831843,0.649875,35.069,18.962125
PHR_A_09,736397,0,5.004621,0,0,0,0,0,5.003901,1.55,1.31,0.45831843,0.629,35.05425,18.7655
PHR_A_09,736398,0,5.004621,0,0,1.66534,0,6.67682,8.339835,1.55,1.31,0.45831843,0.62475,35.041,18.42975
PHR_A_09,736399,0,8.341035,0,0,1.66534,0,0,5.003901,1.55,1.31,0.45831843,0.6275,35.0435,18.3345
PHR_A_09,736400,0,5.004621,0,0,0,0,0,0,1.55,1.31,0.45831843,0.6075,35.04625,18.33675
PHR_A_09,736401,0,3.336414,0,0,0,0,0,0,1.55,1.31,0.45831843,0.618,35.03875,18.5735
PHR_A_09,736402,0,1.668207,1.669654,0,0,0,1.669205,0,1.55,1.31,0.45831843,0.60575,35.02975,18.75825
PHR_A_09,736403,0,1.668207,1.669654,0,0,0,0,0,1.55,1.31,0.45831843,0.633,35.01325,19.38925
PHR_A_09,736404,0,6.672828,0,0,1.66534,0,0,0,1.55,1.31,0.45831843,0.626,34.98175,19.576
PHR_A_09,736405,0,3.336414,0,0,3.33068,0,0,3.335934,1.55,1.33,0.45831843,0.60725,34.9315,18.43975
PHR_A_09,736406,0,10.009242,1.669654,0,0,0,0,0,1.55,1.33,0.45831843,0.60025,34.95175,18.7925
PHR_A_09,736407,0,1.668207,1.669654,0,0,0,0,6.671868,1.55,1.33,0.45831843,0.6045,34.98325,19.023
PHR_A_09,736408,1.678182,3.336414,0,0,3.33068,0,6.67682,1.667967,1.55,1.33,0.45831843,0.5995,34.99375,19.27
PHR_A_09,736409,0,5.004621,1.669654,0,0,0,5.007615,0,1.55,1.33,0.45831843,0.59275,34.9815,18.78475
PHR_A_09,736410,0,6.672828,1.669654,0,0,0,1.669205,0,1.55,1.33,0.45831843,0.58125,34.956,18.93625
PHR_A_09,736411,0,10.009242,1.669654,0,0,0,5.007615,0,1.55,1.33,0.45831843,0.575,34.9485,19.3035
PHR_A_09,736412,0,10.009242,0,0,1.66534,0,6.67682,0,1.55,1.33,0.45831843,0.56025,34.9505,19.26025
PHR_A_09,736413,0,3.336414,0,0,1.66534,0,3.33841,3.335934,1.55,1.33,0.45831843,0.55475,34.9425,18.9455
PHR_A_09,736414,0,5.004621,0,0,0,0,0,10.007802,1.55,1.33,0.45831843,0.53525,34.907,18.63275
PHR_A_09,736415,0,10.009242,0,0,0,0,0,0,1.55,1.33,0.45831843,0.54175,34.92225,18.91375
PHR_A_09,736416,0,6.672828,0,0,0,0,1.669205,6.671868,1.55,1.33,0.45831843,0.5525,34.94325,19.61425
PHR_A_09,736417,0,13.345656,0,0,0,0,3.33841,13.343736,1.55,1.33,0.45831843,0.59975,34.98775,19.98525
PHR_A_09,736418,0,10.009242,5.008962,0,1.66534,0,1.669205,1.667967,1.55,1.33,0.45831843,0.57425,34.97275,19.52325
PHR_A_09,736419,0,20.018484,1.669654,0,0,1.665643,1.669205,1.667967,1.55,1.33,0.45831843,0.5075,34.9775,19.39125
PHR_A_09,736420,0,6.672828,1.669654,0,1.66534,0,1.669205,1.667967,1.55,1.33,0.45831843,0.515,35.0055,19.564
PHR_A_09,736421,0,5.004621,3.339308,0,0,0,1.669205,0,1.73,1.33,-0.40294306,0.52525,35.01,19.7115
PHR_A_09,736422,0,10.009242,1.669654,0,0,0,0,1.667967,1.73,1.33,-0.40294306,0.5385,35.01125,19.9945
PHR_A_09,736423,0,10.009242,1.669654,0,0,0,0,0,1.73,1.33,-0.40294306,0.55675,35.02775,20.178
PHR_A_09,736424,0,6.672828,0,0,3.33068,0,0,3.335934,1.73,1.33,-0.40294306,0.54125,35.038,20.45425
PHR_A_09,736425,0,8.341035,0,0,0,0,0,0,1.73,1.33,-0.40294306,0.511,35.03725,19.29175
PHR_A_09,736426,0,6.672828,0,0,1.66534,0,1.669205,0,1.73,1.33,-0.40294306,0.52475,35.03375,19.30775
PHR_A_09,736427,0,6.672828,1.669654,5.005956,0,0,0,0,1.73,1.33,-0.40294306,0.54625,35.03325,19.4035
PHR_A_09,736428,0,6.672828,0,0,6.66136,0,0,0,1.73,1.33,-0.40294306,0.5125,35.0235,18.9055
PHR_A_09,736429,0,1.668207,0,0,0,0,3.33841,1.667967,1.73,1.33,-0.40294306,0.51275,35.00425,18.81525
PHR_A_09,736430,0,3.336414,0,0,0,0,8.346025,5.003901,1.73,1.33,-0.40294306,0.5145,35.0105,19.20475
PHR_A_09,736431,0,6.672828,0,0,0,0,0,3.335934,1.73,1.33,-0.40294306,0.516,35.00975,19.5105
PHR_A_09,736432,1.678182,5.004621,0,0,4.99602,0,3.33841,0,1.73,1.33,-0.40294306,0.58925,35.00825,20.103
PHR_A_09,736433,0,8.341035,0,0,1.66534,0,5.007615,0,1.73,1.33,-0.40294306,0.57575,35.02125,20.24575
PHR_A_09,736434,0,8.341035,1.669654,0,0,0,0,3.335934,1.73,1.33,-0.40294306,0.5815,35.01675,20.62
PHR_A_09,736435,0,1.668207,0,0,0,0,10.01523,0,1.73,1.33,-0.40294306,0.5685,34.99825,20.31925
PHR_A_09,736436,0,10.009242,0,0,0,0,3.33841,0,1.73,1.26,-0.40294306,0.566,34.999,19.6375
PHR_A_09,736437,1.678182,6.672828,0,0,0,0,8.346025,1.667967,1.73,1.26,-0.40294306,0.5885,35.002,20.1245
PHR_A_09,736438,0,13.345656,1.669654,0,4.99602,0,5.007615,3.335934,1.73,1.26,-0.40294306,0.5565,35.00175,20.0015
PHR_A_09,736439,0,3.336414,0,0,0,0,8.346025,3.335934,1.73,1.26,-0.40294306,0.542,34.99725,19.699
PHR_A_09,736440,0,5.004621,0,0,0,0,8.346025,3.335934,1.73,1.26,-0.40294306,0.52775,35.003,20.17575
PHR_A_09,736441,0,8.341035,0,0,0,0,0,0,1.73,1.26,-0.40294306,0.531,35.0085,20.375
PHR_A_09,736442,0,6.672828,0,0,3.33068,0,1.669205,1.667967,1.73,1.26,-0.40294306,0.527,34.9875,20.8015
PHR_A_09,736443,0,6.672828,0,0,3.33068,0,1.669205,8.339835,1.73,1.26,-0.40294306,0.51925,34.98725,20.39925
PHR_A_09,736444,0,8.341035,0,0,3.33068,0,3.33841,3.335934,1.73,1.26,-0.40294306,0.5555,34.99425,20.7175
PHR_A_09,736445,0,0,1.669654,0,1.66534,0,5.007615,6.671868,1.73,1.26,-0.40294306,0.51275,34.98425,21.30625
PHR_A_09,736446,0,10.009242,1.669654,0,6.66136,0,8.346025,8.339835,1.73,1.26,-0.40294306,0.623,34.987,21.877
PHR_A_09,736447,0,3.336414,0,0,4.99602,0,5.007615,1.667967,1.73,1.26,-0.40294306,0.5955,34.9815,21.6875
PHR_A_09,736448,0,10.009242,0,0,0,0,5.007615,0,1.73,1.26,-0.40294306,0.533,34.96975,21.6015
PHR_A_09,736449,0,5.004621,0,0,1.66534,0,0,0,1.73,1.26,-0.40294306,0.54125,34.9645,22.15675
PHR_A_09,736450,0,3.336414,1.669654,0,3.33068,0,1.669205,5.003901,1.73,1.26,-0.40294306,0.525,34.9605,21.90525
PHR_A_09,736451,0,3.336414,0,0,0,0,0,0,1.6,1.26,-0.6860063,0.521625,34.96,21.571125
PHR_A_09,736452,0,0,0,0,1.66534,0,0,8.339835,1.6,1.26,-0.6860063,0.51825,34.9595,21.237
PHR_A_09,736453,0,5.004621,0,0,0,0,1.669205,0,1.6,1.26,-0.6860063,0.49,34.95175,21.51725
PHR_A_09,736454,0,8.341035,0,0,6.66136,0,1.669205,5.003901,1.6,1.26,-0.6860063,0.49775,34.95525,22.80475
PHR_A_09,736455,0,8.341035,0,0,4.99602,0,1.669205,3.335934,1.6,1.26,-0.6860063,0.497,34.958,21.98825
PHR_A_09,736456,0,1.668207,1.669654,0,8.3267,1.665643,3.33841,13.343736,1.6,1.26,-0.6860063,0.492,34.96775,21.1685
PHR_A_09,736457,0,5.004621,1.669654,0,3.33068,0,1.669205,3.335934,1.6,1.26,-0.6860063,0.493,34.96975,20.59275
PHR_A_09,736458,0,5.004621,0,0,1.66534,1.665643,0,0,1.6,1.26,-0.6860063,0.52325,34.96975,20.4305
PHR_A_09,736459,0,0,0,0,1.66534,0,0,0,1.6,1.26,-0.6860063,0.5105,34.9645,20.39475
PHR_A_09,736460,0,5.004621,0,0,3.33068,0,1.669205,0,1.6,1.26,-0.6860063,0.5005,34.94875,20.432
PHR_A_09,736461,0,5.004621,3.339308,0,3.33068,0,0,0,1.6,1.26,-0.6860063,0.48325,34.932,20.34725
PHR_A_09,736462,0,5.004621,0,0,3.33068,0,0,1.667967,1.6,1.26,-0.6860063,0.48325,34.96275,20.6605
PHR_A_09,736463,0,6.672828,0,0,0,0,1.669205,0,1.6,1.26,-0.6860063,0.4795,35.033,23.349
PHR_A_09,736464,0,10.009242,0,0,0,0,0,5.003901,1.6,1.26,-0.6860063,0.468,35.04175,22.79775
PHR_A_09,736465,0,1.668207,0,0,1.66534,0,1.669205,0,1.6,1.26,-0.6860063,0.507,34.98925,21.041
PHR_A_09,736466,0,1.668207,0,0,0,0,1.669205,6.671868,1.6,0.36,-0.6860063,0.5115,34.9675,21.0675
PHR_A_09,736467,0,6.672828,5.008962,0,1.66534,0,8.346025,0,1.6,0.36,-0.6860063,0.52725,34.95525,21.25475
PHR_A_09,736468,1.678182,6.672828,3.339308,0,11.65738,0,0,0,1.6,0.36,-0.6860063,0.517,34.92325,21.64875
PHR_A_09,736469,0,5.004621,3.339308,0,14.98806,0,0,1.667967,1.6,0.36,-0.6860063,0.49975,34.9435,20.832
PHR_A_09,736470,0,6.672828,0,0,3.33068,0,0,5.003901,1.6,0.36,-0.6860063,0.49575,34.948,20.84725
PHR_A_09,736471,0,6.672828,1.669654,0,0,0,8.346025,1.667967,1.6,0.36,-0.6860063,0.47575,34.9505,20.701
PHR_A_09,736472,0,1.668207,0,0,3.33068,0,6.67682,1.667967,1.6,0.36,-0.6860063,0.45425,34.96525,20.91975
PHR_A_09,736473,0,6.672828,1.669654,0,9.99204,0,1.669205,0,1.6,0.36,-0.6860063,0.45775,34.9835,20.88375
PHR_A_09,736474,1.678182,6.672828,0,0,3.33068,0,0,6.671868,1.6,0.36,-0.6860063,0.4615,34.9915,21.69825
PHR_A_09,736475,0,10.009242,0,0,0,0,0,0,1.6,0.36,-0.6860063,0.4445,34.9915,21.32725
PHR_A_09,736476,0,6.672828,0,0,1.66534,0,0,0,1.6,0.36,-0.6860063,0.4425,34.9785,21.7355
PHR_A_09,736477,0,6.672828,0,0,3.33068,0,0,0,1.6,0.36,-0.6860063,0.50225,35.00075,23.6
PHR_A_09,736478,0,1.668207,0,0,1.66534,0,0,0,1.6,0.36,-0.6860063,0.5095,35.03975,23.32625
PHR_A_09,736479,0,5.004621,1.669654,0,1.66534,1.665643,0,0,1.6,0.36,-0.6860063,0.50025,35.03225,21.84375
PHR_A_09,736480,0,5.004621,0,0,0,0,3.33841,1.667967,1.6,0.36,-0.6860063,0.48025,35.03175,22.10175
PHR_A_09,736481,0,10.009242,0,0,0,0,1.669205,3.335934,1.6,0.36,-0.6860063,0.49175,35.051,22.73375
PHR_A_09,736482,0,13.345656,0,0,0,0,1.669205,0,0.85,0.36,-0.96189655,0.498,35.05775,22.6185
PHR_A_09,736483,1.678182,1.668207,3.339308,0,19.98408,0,8.346025,0,0.85,0.36,-0.96189655,0.48825,35.06375,24.34375
PHR_A_09,736484,0,3.336414,5.008962,0,6.66136,0,5.007615,0,0.85,0.36,-0.96189655,0.4805,35.089,23.736
PHR_A_09,736485,0,5.004621,0,0,16.6534,0,5.007615,0,0.85,0.36,-0.96189655,0.5145,35.10175,25.28725
PHR_A_09,736486,0,8.341035,1.669654,0,3.33068,0,1.669205,1.667967,0.85,0.36,-0.96189655,0.51875,35.12575,24.6335
PHR_A_09,736487,0,5.004621,1.669654,0,0,0,1.669205,1.667967,0.85,0.36,-0.96189655,0.52975,35.1285,24.3065
PHR_A_09,736488,0,1.668207,0,0,4.99602,0,3.33841,1.667967,0.85,0.36,-0.96189655,0.523,35.15125,24.33275
PHR_A_09,736489,1.678182,5.004621,0,0,0,0,1.669205,0,0.85,0.36,-0.96189655,0.5175,35.13875,24.17325
PHR_A_09,736490,0,6.672828,0,0,0,0,0,0,0.85,0.36,-0.96189655,0.541,35.1245,24.87375
PHR_A_09,736491,0,1.668207,0,0,11.65738,0,1.669205,0,0.85,0.36,-0.96189655,0.5365,35.12375,25.53825
PHR_A_09,736492,0,10.009242,0,0,0,0,1.669205,0,0.85,0.36,-0.96189655,0.5115,35.08075,24.7875
PHR_A_09,736493,0,5.004621,0,0,1.66534,0,1.669205,0,0.85,0.36,-0.96189655,0.51675,35.06325,25.16375
PHR_A_09,736494,0,6.672828,0,0,4.99602,0,0,1.667967,0.85,0.36,-0.96189655,0.51175,35.067,25.69275
PHR_A_09,736495,0,8.341035,1.669654,0,11.65738,0,0,0,0.85,0.36,-0.96189655,0.54325,35.045,25.17625
PHR_A_09,736496,0,5.004621,0,0,4.99602,0,0,0,0.85,0.36,-0.96189655,0.524,35.03,25.295
PHR_A_09,736497,0,3.336414,0,0,3.33068,0,1.669205,0,0.85,-0.51,-0.96189655,0.5285,35.0435,25.642
PHR_A_09,736498,0,6.672828,0,0,3.33068,0,0,0,0.85,-0.51,-0.96189655,0.53525,35.04675,25.4245
PHR_A_09,736499,0,3.336414,3.339308,0,0,0,0,0,0.85,-0.51,-0.96189655,0.537,35.07325,25.4685
PHR_A_09,736500,0,3.336414,0,0,6.66136,0,1.669205,0,0.85,-0.51,-0.96189655,0.51475,35.1025,25.70475
PHR_A_09,736501,0,3.336414,0,0,13.32272,0,0,0,0.85,-0.51,-0.96189655,0.52875,35.12375,26.0115
PHR_A_09,736502,0,1.668207,0,0,3.33068,0,0,0,0.85,-0.51,-0.96189655,0.551,35.1005,25.904
PHR_A_09,736503,0,8.341035,1.669654,0,11.65738,0,1.669205,0,0.85,-0.51,-0.96189655,0.537,35.11725,25.71375
PHR_A_09,736504,0,3.336414,3.339308,0,1.66534,0,1.669205,0,0.85,-0.51,-0.96189655,0.5095,35.1375,25.64025
PHR_A_09,736505,0,10.009242,0,0,11.65738,0,0,0,0.85,-0.51,-0.96189655,0.5095,35.097,25.298
PHR_A_09,736506,1.678182,8.341035,0,0,3.33068,0,1.669205,0,0.85,-0.51,-0.96189655,0.51475,35.09025,25.686
PHR_A_09,736507,0,13.345656,0,0,0,0,1.669205,0,0.85,-0.51,-0.96189655,0.49675,35.128,25.25175
PHR_A_09,736508,0,15.013863,0,0,3.33068,0,0,0,0.85,-0.51,-0.96189655,0.5125,35.14375,25.1275
PHR_A_09,736509,0,8.341035,0,0,9.99204,0,1.669205,0,0.85,-0.51,-0.96189655,0.5275,35.17175,25.0685
PHR_A_09,736510,0,3.336414,0,0,0,0,0,0,0.85,-0.51,-0.96189655,0.5305,35.1945,25.37625
PHR_A_09,736511,0,5.004621,0,0,0,0,1.669205,0,0.85,-0.51,-0.96189655,0.52625,35.1695,25.41075
PHR_A_09,736512,0,6.672828,1.669654,0,24.9801,0,3.33841,0,0.56,-0.51,-0.49642158,0.57875,35.10575,25.2135
PHR_A_09,736513,0,11.677449,3.339308,0,16.6534,0,5.007615,0,0.56,-0.51,-0.49642158,0.57525,35.0465,25.4965
PHR_A_09,736514,0,1.668207,3.339308,0,8.3267,0,1.669205,0,0.56,-0.51,-0.49642158,0.5835,35.0095,25.58725
PHR_A_09,736515,0,8.341035,1.669654,0,6.66136,0,0,0,0.56,-0.51,-0.49642158,0.5775,34.99475,26.1625
PHR_A_09,736516,1.678182,3.336414,0,0,13.32272,0,1.669205,0,0.56,-0.51,-0.49642158,0.57375,35.0025,26.29525
PHR_A_09,736517,0,10.009242,3.339308,0,1.66534,0,0,0,0.56,-0.51,-0.49642158,0.5765,35.01075,26.11275
PHR_A_09,736518,0,10.009242,1.669654,0,0,0,1.669205,0,0.56,-0.51,-0.49642158,0.5395,35.01025,26.15
PHR_A_09,736519,0,8.341035,0,0,0,0,3.33841,3.335934,0.56,-0.51,-0.49642158,0.54125,35.01975,26.03675
PHR_A_09,736520,0,6.672828,0,0,8.3267,0,1.669205,0,0.56,-0.51,-0.49642158,0.5385,35.031,26.4995
PHR_A_09,736521,0,6.672828,1.669654,0,8.3267,0,5.007615,0,0.56,-0.51,-0.49642158,0.55475,35.04575,26.56175
PHR_A_09,736522,0,10.009242,0,0,1.66534,0,3.33841,0,0.56,-0.51,-0.49642158,0.5575,35.0455,26.611
PHR_A_09,736523,0,3.336414,0,0,0,0,6.67682,0,0.56,-0.51,-0.49642158,0.571,35.06275,26.61375
PHR_A_09,736524,0,10.009242,3.339308,0,3.33068,0,0,0,0.56,-0.51,-0.49642158,0.569,35.07175,26.6115
PHR_A_09,736525,0,1.668207,1.669654,0,0,0,0,0,0.56,-0.51,-0.49642158,0.57275,35.0955,26.855
PHR_A_09,736526,0,3.336414,6.678616,0,1.66534,0,1.669205,0,0.56,-0.51,-0.49642158,0.575,35.10675,27.44125
PHR_A_09,736527,0,5.004621,0,0,4.99602,0,6.67682,0,0.56,-0.28,-0.49642158,0.5705,35.06875,27.57
PHR_A_09,736528,0,10.009242,1.669654,0,0,0,6.67682,0,0.56,-0.28,-0.49642158,0.5305,35.02725,26.062
PHR_A_09,736529,0,11.677449,1.669654,0,8.3267,0,0,0,0.56,-0.28,-0.49642158,0.53,35.02875,28.19225
PHR_A_09,736530,0,6.672828,0,0,0,0,1.669205,0,0.56,-0.28,-0.49642158,0.53475,34.989,27.28325
PHR_A_09,736531,0,5.004621,0,0,0,0,3.33841,0,0.56,-0.28,-0.49642158,0.585,35.00075,26.97825
PHR_A_09,736532,0,0,0,0,0,0,3.33841,0,0.56,-0.28,-0.49642158,0.54475,35.01925,26.57175
PHR_A_09,736533,0,6.672828,1.669654,0,0,0,0,0,0.56,-0.28,-0.49642158,0.5335,35.091,26.43925
PHR_A_09,736534,0,5.004621,1.669654,0,1.66534,1.665643,0,0,0.56,-0.28,-0.49642158,0.5115,35.0655,26.3055
PHR_A_09,736535,0,6.672828,0,0,1.66534,0,0,0,0.56,-0.28,-0.49642158,0.5075,35.06625,26.03075
PHR_A_09,736536,0,3.336414,3.339308,0,0,0,5.007615,0,0.56,-0.28,-0.49642158,0.51625,35.07925,26.06825
PHR_A_09,736537,0,6.672828,0,0,0,0,3.33841,0,0.56,-0.28,-0.49642158,0.53325,35.08325,26.08375
PHR_A_09,736538,0,8.341035,0,0,1.66534,0,6.67682,0,0.56,-0.28,-0.49642158,0.5185,35.0765,26.2105
PHR_A_09,736539,0,6.672828,0,0,6.66136,0,1.669205,0,0.56,-0.28,-0.49642158,0.53375,35.0745,26.1755
PHR_A_09,736540,0,5.004621,0,0,3.33068,0,1.669205,0,0.56,-0.28,-0.49642158,0.5305,35.06925,26.8055
PHR_A_09,736541,0,10.009242,3.339308,0,1.66534,0,0,1.667967,0.56,-0.28,-0.49642158,0.55025,35.0815,26.81575
PHR_A_09,736542,0,8.341035,1.669654,0,1.66534,0,0,0,0.56,-0.28,-0.49642158,0.54875,35.08375,26.79075
PHR_A_09,736543,0,11.677449,0,0,0,0,1.669205,0,-0.61,-0.28,-0.54629617,0.56375,35.08725,26.48225
PHR_A_09,736544,0,6.672828,3.339308,0,0,0,0,0,-0.61,-0.28,-0.54629617,0.52925,35.09425,26.603
PHR_A_09,736545,0,6.672828,0,0,0,1.665643,1.669205,0,-0.61,-0.28,-0.54629617,0.5295,35.106,26.326
PHR_A_09,736546,0,11.677449,0,0,0,1.665643,0,0,-0.61,-0.28,-0.54629617,0.51925,35.10775,26.38225
PHR_A_09,736547,0,18.350277,0,0,0,0,1.669205,0,-0.61,-0.28,-0.54629617,0.5255,35.09775,26.43075
PHR_A_09,736548,0,8.341035,3.339308,0,1.66534,0,0,0,-0.61,-0.28,-0.54629617,0.52425,35.096,26.2075
PHR_A_09,736549,0,3.336414,0,0,6.66136,0,1.669205,0,-0.61,-0.28,-0.54629617,0.5355,35.08225,26.166
PHR_A_09,736550,0,11.677449,0,0,0,0,5.007615,0,-0.61,-0.28,-0.54629617,0.53075,35.067,26.136
PHR_A_09,736551,0,6.672828,0,0,3.33068,0,1.669205,0,-0.61,-0.28,-0.54629617,0.5175,35.03825,26.39875
PHR_A_09,736552,0,6.672828,3.339308,0,6.66136,0,0,0,-0.61,-0.28,-0.54629617,0.51175,35.0255,26.631
PHR_A_09,736553,0,6.672828,5.008962,0,4.99602,0,1.669205,3.335934,-0.61,-0.28,-0.54629617,0.52575,35.01,26.23225
PHR_A_09,736554,0,8.341035,0,0,0,0,1.669205,1.667967,-0.61,-0.28,-0.54629617,0.49575,34.9885,25.996
PHR_A_09,736555,0,8.341035,3.339308,0,0,0,0,0,-0.61,-0.28,-0.54629617,0.52425,34.99725,26.42325
PHR_A_10,736561,0,3.336414,0,0,0,1.665643,0,0,-0.61,-0.34,-0.54629617,0.55825,35.06425,27.6245
PHR_A_10,736562,0,8.341035,0,0,23.31476,0,0,0,-0.61,-0.34,-0.54629617,0.55425,35.118,26.08925
PHR_A_10,736563,0,3.336414,0,0,13.32272,1.665643,8.346025,3.335934,-0.61,-0.34,-0.54629617,0.57825,35.1365,27.06325
PHR_A_10,736564,0,5.004621,0,0,13.32272,0,0,0,-0.61,-0.34,-0.54629617,0.556,35.13175,27.25375
PHR_A_10,736565,0,0,3.339308,0,8.3267,0,0,0,-0.61,-0.34,-0.54629617,0.53425,35.12225,27.6015
PHR_A_10,736566,0,0,0,0,0,0,0,0,-0.61,-0.34,-0.54629617,0.52775,35.16575,27.3045
PHR_A_10,736567,0,0,0,0,0,0,0,0,-0.61,-0.34,-0.54629617,0.5015,35.1865,27.583
PHR_A_10,736568,0,0,0,0,0,0,0,0,-0.61,-0.34,-0.54629617,0.52525,35.173,27.0115
PHR_A_10,736569,0,0,0,0,0,0,0,0,-0.61,-0.34,-0.54629617,0.5405,35.189,28.05075
PHR_A_10,736570,0,0,0,0,0,0,0,0,-0.61,-0.34,-0.54629617,0.53725,35.157,27.14875
PHR_A_10,736571,0,8.341035,1.669654,0,4.99602,0,0,0,-0.61,-0.34,-0.54629617,0.53725,35.12875,26.6185
PHR_A_10,736572,0,6.672828,3.339308,0,0,0,0,0,-0.61,-0.34,-0.54629617,0.4895,35.155,27.1765
PHR_A_10,736573,0,6.672828,1.669654,0,18.31874,0,1.669205,0,-0.61,-0.34,-0.54629617,0.51475,35.181,26.16425
PHR_A_10,736574,0,8.341035,5.008962,0,6.66136,0,0,0,-0.81,-0.34,-0.77975977,0.52,35.21625,26.0675
PHR_A_10,736575,0,5.004621,5.008962,0,18.31874,0,3.33841,0,-0.81,-0.34,-0.77975977,0.53225,35.233,26.8635
PHR_A_10,736576,0,6.672828,0,0,6.66136,0,5.007615,0,-0.81,-0.34,-0.77975977,0.5495,35.23075,27.666
PHR_A_10,736577,0,5.004621,1.669654,0,9.99204,0,3.33841,0,-0.81,-0.34,-0.77975977,0.57225,35.23425,27.4685
PHR_A_10,736578,0,8.341035,0,0,4.99602,0,1.669205,0,-0.81,-0.34,-0.77975977,0.56825,35.2415,27.5295
PHR_A_10,736579,0,3.336414,0,0,13.32272,0,1.669205,1.667967,-0.81,-0.34,-0.77975977,0.5565,35.2055,28.07775
PHR_A_10,736580,0,11.677449,0,0,11.65738,0,3.33841,0,-0.81,-0.34,-0.77975977,0.545,35.1905,27.93275
PHR_A_10,736581,0,10.009242,0,0,1.66534,0,1.669205,0,-0.81,-0.34,-0.77975977,0.54475,35.19125,27.42275
PHR_A_10,736582,0,5.004621,0,0,13.32272,0,1.669205,0,-0.81,-0.34,-0.77975977,0.5605,35.20075,27.6045
PHR_A_10,736583,0,5.004621,0,0,13.32272,0,5.007615,0,-0.81,-0.34,-0.77975977,0.57175,35.209,27.94725
PHR_A_10,736584,0,3.336414,5.008962,0,24.9801,0,1.669205,1.667967,-0.81,-0.34,-0.77975977,0.59975,35.2195,28.558
PHR_A_10,736585,1.678182,10.009242,1.669654,0,19.98408,0,3.33841,0,-0.81,-0.34,-0.77975977,0.58725,35.22875,28.24175
PHR_A_10,736586,0,6.672828,3.339308,0,16.6534,0,0,0,-0.81,-0.34,-0.77975977,0.5945,35.249,28.49675
PHR_A_10,736587,0,3.336414,1.669654,0,4.99602,0,5.007615,3.335934,-0.81,-0.34,-0.77975977,0.612,35.253,28.74325
PHR_A_10,736588,0,8.341035,0,0,8.3267,0,0,0,-0.81,-0.34,-0.77975977,0.679,35.25375,28.75775
PHR_A_10,736589,0,11.677449,3.339308,0,6.66136,0,0,0,-0.81,-0.6,-0.77975977,0.60875,35.25525,28.226
PHR_A_10,736590,0,15.013863,0,0,0,0,1.669205,0,-0.81,-0.6,-0.77975977,0.63125,35.26175,27.93975
PHR_A_10,736591,0,10.009242,0,0,0,0,0,0,-0.81,-0.6,-0.77975977,0.60575,35.27925,27.88475
PHR_A_10,736592,0,5.004621,1.669654,0,9.99204,0,3.33841,0,-0.81,-0.6,-0.77975977,0.622,35.28275,28.3665
PHR_A_10,736593,0,15.013863,0,0,8.3267,0,0,1.667967,-0.81,-0.6,-0.77975977,0.61925,35.32475,27.68775
PHR_A_10,736594,0,6.672828,0,0,0,0,3.33841,0,-0.81,-0.6,-0.77975977,0.6115,35.32325,27.693
PHR_A_10,736595,0,8.341035,0,0,0,0,0,1.667967,-0.81,-0.6,-0.77975977,0.57125,35.31175,27.75475
PHR_A_10,736596,0,8.341035,1.669654,0,0,0,0,0,-0.81,-0.6,-0.77975977,0.571,35.3135,28.2465
PHR_A_10,736597,0,10.009242,3.339308,0,0,0,0,0,-0.81,-0.6,-0.77975977,0.567,35.296,28.18175
PHR_A_10,736598,0,5.004621,1.669654,0,1.66534,0,3.33841,0,-0.81,-0.6,-0.77975977,0.57525,35.2825,27.9285
PHR_A_10,736599,0,13.345656,0,0,0,0,0,0,-0.81,-0.6,-0.77975977,0.5735,35.30225,26.95425
PHR_A_10,736600,0,6.672828,1.669654,0,0,0,0,0,-0.81,-0.6,-0.77975977,0.5825,35.30575,27.3025
PHR_A_10,736601,0,8.341035,1.669654,0,0,0,0,0,-0.81,-0.6,-0.77975977,0.572,35.3135,27.927
PHR_A_10,736602,0,5.004621,0,0,1.66534,0,0,0,-0.81,-0.6,-0.77975977,0.58725,35.314,28.0155
PHR_A_10,736603,1.678182,11.677449,0,0,0,1.665643,1.669205,0,-0.81,-0.6,-0.77975977,0.586,35.316,28.01525
PHR_A_10,736604,0,6.672828,1.669654,0,3.33068,0,0,0,-0.43,-0.6,0.33595314,0.61025,35.30375,27.7115
PHR_A_10,736605,0,11.677449,0,0,0,0,0,1.667967,-0.43,-0.6,0.33595314,0.5825,35.306,27.29725
PHR_A_10,736606,0,6.672828,0,0,13.32272,4.996929,0,0,-0.43,-0.6,0.33595314,0.608,35.31075,27.6925
PHR_A_10,736607,0,1.668207,1.669654,0,19.98408,0,0,0,-0.43,-0.6,0.33595314,0.61475,35.314,28.29975
PHR_A_10,736608,1.678182,8.341035,0,0,8.3267,1.665643,1.669205,0,-0.43,-0.6,0.33595314,0.61575,35.3225,28.0335
PHR_A_10,736609,0,8.341035,5.008962,0,3.33068,0,5.007615,0,-0.43,-0.6,0.33595314,0.6115,35.32425,28.16175
